5477,99.60654,99.28075,99.16746,99.18253,98.93961,98.62888,98.6065,98.31104,98.06461,97.89627,97.26478,97.02114,97.0495,96.94215,96.38736,95.73914,95.64558,95.08751,94.49516,94.48601,94.03649,93.36292,93.71915,93.06511,92.78167,92.91228,92.83545,92.9071,92.66136,93.14227,92.34986,92.23386,92.85826,92.47957,92.74085,92.87949,92.12314,92.78142,92.54179,92.35003,91.63022,92.01054,92.38589,93.19607,92.91286,93.07379,92.4368,93.2244,93.75957,93.36239,93.33057,92.59769,94.08027,93.2985,93.0377,93.01109,93.20722,92.16666,92.33739,92.3231,92.10701,92.09389,92.35261,92.05694,91.94064,92.05984,91.58501,91.81914,91.94698,91.92704,91.70599,90.83459,91.20269,90.6396,90.11179,89.84499,89.3308,89.05974,88.78752,88.51498,88.21687,88.03992,87.83019,87.6487,86.89926,86.43839,85.93468,85.10841,84.60919,84.46069,84.06866,83.75045,83.30139,82.86511,82.82424,83.07739,82.85755,82.94813,83.44594,83.70394,83.81936,84.39497,84.82791,85.35748,86.12699,86.883,87.53174,88.15304,89.2784,89.12492,89.91979,90.6803,91.51692,91.11231,91.66817,92.41564,91.77265,92.57074,93.42206,93.04152,93.502,93.28858,94.06806,94.55774,95.05347,94.49479,95.46426,94.98607,1
5478,99.55531,99.24017,99.07125,99.05716,99.03476,98.53231,98.82724,98.48241,98.12551,97.94963,97.35376,96.88566,96.89823,96.45025,96.06158,95.60796,95.79234,94.93818,94.78502,94.7579,94.69326,93.51228,93.57365,93.17915,92.56433,92.73809,92.70232,92.75681,92.52206,93.03437,92.43285,92.18278,92.18235,92.70621,92.66999,92.45344,91.96275,92.51578,91.94313,92.08781,92.05163,92.09866,92.14755,93.04871,92.87411,93.45123,92.8916,93.6194,93.35528,93.29637,93.50865,92.84598,93.93577,93.27267,93.08125,93.18802,93.25612,93.11062,92.82449,92.02225,92.38942,92.2092,92.20471,92.38969,92.07893,92.44571,91.52668,91.80561,92.29308,92.27792,91.91768,91.60868,91.33054,91.05893,90.52234,90.24731,89.70898,89.40314,89.0976,88.79009,88.50265,88.60429,88.15675,87.5515,86.89218,86.88597,86.36259,85.40836,84.84921,84.7609,84.37827,83.85762,83.3409,83.13609,82.92318,83.09122,82.76752,82.95921,83.23406,83.60741,83.83339,84.58464,84.98519,85.22868,85.55482,86.92389,87.40735,87.93735,88.73577,89.10045,90.2345,90.29092,91.13603,91.25652,91.8785,92.21399,91.61268,92.42063,93.28535,93.73485,93.82611,93.77513,94.57043,95.12709,94.84019,94.24477,94.63997,95.0166,1
5479,99.49191,99.45728,99.28651,99.13974,99.09802,98.94403,98.62762,98.17896,98.25347,97.7961,97.98286,97.33582,96.80113,96.63268,96.41948,96.17101,95.53632,95.33208,95.38407,94.81766,94.25467,94.54556,93.54961,94.11523,93.18567,92.69473,93.39097,93.29698,92.58344,93.15743,92.82804,92.24116,92.81967,92.29726,92.543,92.70081,92.20546,92.0742,92.26668,92.72155,92.53211,92.80497,93.0742,93.22547,93.54688,93.09925,93.39815,92.72095,92.75327,93.19219,93.77218,93.46902,93.56796,93.40482,93.054,93.10163,93.23286,92.75859,92.69192,92.22055,92.73765,92.03302,92.15153,92.49068,92.2346,92.06608,92.34978,92.05748,92.15271,91.93512,91.7006,91.30219,91.02493,90.78188,90.31461,89.94508,89.79987,89.4855,89.16924,88.85168,88.77393,88.16682,87.9957,87.54165,86.8548,86.63071,85.9157,85.49483,84.97019,84.60767,84.1337,83.70304,83.72073,83.09931,82.99628,83.04621,83.14096,82.68044,83.45901,83.68221,83.972,84.1117,84.68987,84.90763,86.29447,86.8867,87.47366,87.92548,88.85532,89.16814,89.97849,90.2468,91.05331,91.32373,91.69079,92.12632,92.37587,92.84118,93.33531,93.58295,93.54959,92.94521,94.40522,94.36122,94.99203,94.2953,94.21344,95.00039,1
5480,99.18307,99.31119,99.27417,98.97392,98.83202,98.86211,98.64888,98.19337,98.29792,97.81079,97.87837,97.39291,96.94077,96.39168,96.29105,96.17479,95.40408,94.91097,94.55229,94.68282,94.05777,94.22357,93.56268,93.37603,92.71029,92.91291,93.21319,93.59017,92.33012,93.17165,92.71144,92.68787,92.76883,91.96348,91.9028,92.39737,92.25858,92.12672,91.72704,92.87283,92.64752,92.61669,92.58978,92.65132,92.84956,93.37629,93.18132,92.71806,93.20451,93.54638,93.55206,92.96355,93.71177,93.45639,92.54681,93.26035,92.57052,92.28777,92.77621,92.07104,92.56967,91.74279,91.66933,92.1511,92.09931,91.79849,91.95871,92.31487,91.981,91.92851,91.72727,91.70995,90.98952,90.77271,90.5528,89.92164,89.39345,89.21836,89.0421,88.86549,88.80219,88.22163,87.8951,87.53995,86.71649,86.47065,85.81065,85.33375,84.84418,84.1925,83.59758,83.31065,83.1404,82.7674,82.84545,82.44358,82.96575,82.87319,83.00281,83.48486,83.6173,84.11349,84.81976,85.42174,86.08545,86.80834,87.28604,88.01325,88.61734,88.99039,89.96435,89.99423,90.75176,91.23097,91.43826,92.26517,91.93829,92.30134,92.68823,93.77464,93.91029,93.18179,94.3569,94.42335,94.30013,93.94698,93.87326,95.01854,1
5481,99.42914,99.73525,99.40235,99.51359,99.29433,98.91148,98.78519,98.95796,98.46543,97.97009,97.48076,97.18417,96.92252,96.42902,96.31919,96.19397,95.72318,95.26718,95.52955,94.35428,94.28875,94.09853,94.51019,93.08618,92.83535,93.38104,93.37347,93.03437,93.46349,92.9106,94.01829,91.83884,92.20754,92.93739,93.32569,92.3239,91.90007,92.70027,92.2337,91.82203,92.90176,93.05921,93.21671,92.71452,92.97017,93.08638,93.09649,93.89288,93.34167,93.76617,93.392,93.51804,93.62515,93.66581,93.06374,93.12697,92.922,92.8418,92.40982,92.47134,92.25921,91.86628,92.02145,91.33232,92.43233,92.13049,92.02431,92.14847,92.03238,92.01298,91.81591,91.55789,91.30051,90.82008,90.47173,90.48964,89.75439,89.56277,89.37003,89.17619,88.45695,88.39484,88.05487,87.61515,87.09998,86.64466,86.1611,85.57515,85.25433,84.87987,84.43285,84.05841,83.55076,83.37673,83.1142,82.61462,83.4037,82.9986,83.402,83.50864,84.29707,83.99606,84.97547,85.7315,86.4212,86.97512,87.24366,88.34814,89.14442,89.66512,89.95611,90.11668,91.06853,91.40092,91.79819,92.33598,92.337,92.76231,93.21368,93.8573,93.91418,94.05418,94.68262,93.96436,94.82094,94.64709,94.62991,94.9493,1
5482,99.65763,99.73138,99.14458,99.35475,99.1599,99.09949,98.88832,98.92789,98.44905,98.01174,97.74483,97.14027,96.83089,96.85036,96.44753,95.97926,95.72887,95.93015,94.8046,94.71288,94.81144,93.47226,93.29427,93.20164,92.81892,92.91566,93.41232,92.52882,92.84714,92.65859,92.84801,91.7469,92.39576,92.31869,92.56904,92.51984,91.8605,92.71482,92.63876,92.14213,92.41873,92.5146,92.6096,92.35608,93.52789,92.97723,93.11878,93.63356,92.51714,93.3252,93.38525,93.3828,93.48631,93.80173,93.12713,92.93839,92.91884,92.73357,92.11428,92.81455,92.13846,92.17358,91.87799,91.60642,92.20807,91.74229,92.01644,91.82685,91.80173,92.25319,91.81187,91.76402,91.2533,90.97786,90.65634,90.84248,89.9173,89.7271,89.53628,89.34464,88.55651,88.53363,87.82565,87.71687,87.16808,86.802,86.11337,85.75991,85.23511,84.73624,84.32008,83.82295,83.57078,83.08205,83.12855,82.87566,82.82632,82.78409,83.36688,83.70375,84.17251,84.26502,84.93737,85.67007,86.05015,87.08744,87.46894,88.05367,88.8755,89.73339,90.18042,90.14313,91.418,91.34395,91.58019,92.56161,92.00953,92.58081,93.18684,93.29806,94.05953,93.81098,94.24107,93.80524,94.81586,94.82719,95.25587,94.33351,1
5483,99.43053,99.55995,99.2164,99.34706,99.11475,98.91721,98.79756,98.72762,98.33446,97.95831,97.58329,97.15028,96.81294,96.20908,96.04654,95.86221,95.4407,95.87,94.68068,94.20615,94.80839,93.60783,93.65577,93.4977,93.26308,93.02142,93.88185,92.8894,92.85879,92.88354,92.78381,91.73857,92.0354,92.87934,92.88698,92.35302,92.08972,92.29238,92.18484,91.66454,92.57344,92.67137,92.77008,92.28542,93.58774,92.5954,92.82997,93.51337,92.92834,93.17524,92.85174,93.71089,93.51108,93.61369,93.22018,92.93789,92.92626,92.37474,92.28198,92.45741,92.28899,91.97462,92.02599,91.60001,91.96192,91.68931,91.93042,92.14648,91.91985,91.65372,91.69644,91.75712,91.25078,90.80756,90.73496,90.63811,89.90408,89.60947,89.31375,89.01587,88.4221,88.48542,87.87269,87.762,86.98035,86.65857,86.03291,85.65893,84.99001,84.61085,84.35149,83.6152,83.32692,83.01466,83.13208,82.83173,83.12904,82.98837,83.36066,83.54715,84.0954,84.22902,84.79159,85.50446,85.50595,86.70409,87.31653,87.94067,88.75177,89.15086,90.06577,90.01897,91.02621,91.07343,91.65575,92.02476,92.16926,92.65512,93.17257,93.08518,93.98314,93.58385,94.46801,94.07458,94.86463,93.93317,94.44955,94.69025,1
5484,99.32587,99.3056,99.12301,99.39452,99.10096,99.10654,98.83302,98.52614,98.39459,98.11886,97.53878,97.57242,96.9006,96.44437,96.26157,96.04853,96.033,95.219,95.34864,94.24538,94.07353,94.23914,92.98668,94.35001,93.41166,93.24583,92.51562,93.37628,93.70234,92.83909,92.77513,92.75203,92.32636,92.54308,91.94479,92.73775,92.27833,92.18511,92.23441,92.5024,92.1694,92.60897,93.0447,92.94215,93.0601,93.36494,93.04801,93.38195,93.58827,93.17418,93.67008,93.34175,93.32478,92.95346,93.26813,92.90347,93.02715,92.785,92.52,92.11649,92.41745,91.8782,92.06789,92.07176,92.121,91.98178,92.32109,91.78256,92.33411,91.95011,91.88471,91.7246,91.21485,90.74281,90.88486,90.43923,90.27475,89.80939,89.34115,88.87111,88.74221,88.49975,88.00218,87.40208,86.83146,86.72418,86.10189,85.78693,85.37481,84.56755,83.94046,83.25057,83.19732,83.03773,83.1031,82.87816,82.89295,82.84734,82.7956,83.3071,83.67843,83.96021,84.77153,85.06911,85.50806,86.12577,87.06867,87.90504,88.68557,89.30307,89.70734,90.08589,90.42478,91.01144,91.34021,91.59605,92.03082,92.43011,92.854,93.30308,93.64475,94.24399,93.63617,94.08784,94.30663,94.23895,94.133,93.89188,1
5485,99.0862,99.18475,99.13127,99.24471,98.90808,99.02326,98.95329,98.41598,98.3892,98.02548,98.09271,97.33892,96.82711,95.98508,96.13208,96.30381,95.39545,94.89475,95.07613,94.96151,94.00109,94.51406,93.64201,93.87131,93.07324,92.85818,92.71696,93.51217,92.84646,92.86874,92.55734,92.46293,92.57687,92.70758,91.7883,92.11433,92.44164,92.73518,92.07534,92.626,92.27495,92.52741,92.77904,92.30612,92.68809,93.00512,93.04301,93.19399,93.34585,93.81942,93.3569,93.4959,93.09817,93.39417,93.72784,92.95435,92.69323,92.70001,92.44598,92.09127,91.87651,91.90347,91.71162,91.84294,91.86165,91.97449,91.70363,91.65325,92.11713,91.96149,91.77106,91.76377,91.08241,90.68378,90.8226,90.30251,90.00591,89.65018,89.29292,88.93526,88.45457,88.74178,88.20977,87.45086,87.11763,86.86322,86.20138,85.35779,85.11676,84.53603,83.83983,83.52557,83.02074,83.27933,83.31406,82.93535,82.57934,83.24579,83.11426,83.00034,84.09344,84.2088,84.82604,85.16478,85.52658,86.28838,87.52156,88.37177,88.60212,89.03657,89.66406,89.66032,90.60578,91.35935,91.69075,91.46699,92.15957,92.74444,93.36182,93.03261,93.60159,94.70034,93.20972,93.69571,94.63906,94.31411,94.31505,94.4355,1
5486,99.6137,99.71314,99.75491,99.30034,99.41307,98.95384,98.61705,98.60075,98.64365,98.07975,97.98905,97.60432,96.86326,96.56882,96.15403,95.67151,95.62424,95.06007,94.69898,94.82676,95.33553,93.97452,93.80291,93.35123,93.29955,92.92175,92.93275,92.3288,94.09125,93.41118,92.61034,93.4595,93.2353,93.04409,92.20387,92.06612,92.29768,92.67052,92.562,92.80581,92.54347,92.7356,92.92598,92.40053,93.62614,93.30347,92.97121,93.41415,93.50295,93.179,93.16478,92.84393,92.90617,92.84999,93.23435,93.07953,92.69488,92.34798,92.44737,92.55204,91.92171,92.1184,91.53873,91.62953,91.56889,91.78538,92.17941,91.9766,91.83565,91.8508,91.9082,91.36678,91.38492,90.88389,90.48207,90.43035,89.80251,89.55615,89.30788,89.05835,88.7782,88.66432,88.47622,87.45184,87.20717,86.71922,86.27386,85.92664,85.11079,84.36214,84.24127,84.19711,82.97923,83.39574,82.97466,83.1246,82.82989,83.25182,83.27548,83.85268,84.13493,84.38403,85.15727,85.3418,85.79365,86.63922,87.25504,88.13502,88.95573,89.25691,90.47538,90.50522,90.75383,91.57903,91.66222,92.0194,92.43935,92.88645,93.36342,92.86107,94.07658,94.28255,94.34867,94.72869,95.35162,94.08602,94.52042,95.57978,1
5487,99.71461,99.44966,99.67445,99.05963,99.16134,98.91418,98.49359,98.38201,98.52363,97.77956,97.21805,97.19328,96.59013,96.43586,96.02464,95.54725,95.78627,94.8857,94.89532,94.90999,94.86939,94.33138,93.41129,92.59828,92.79614,92.73604,93.06035,92.74794,93.33331,93.02333,93.12127,93.00245,92.91357,93.23507,92.4108,91.88611,91.90553,92.10748,91.5697,92.39956,92.01236,92.20934,92.40565,93.00083,93.44438,93.25867,93.46063,93.30724,93.69411,93.61026,92.90437,92.69292,93.12891,93.03615,92.98488,92.90344,92.80576,92.33581,92.57835,92.63161,91.85369,91.8607,91.36674,91.29151,91.58409,91.8359,91.86623,91.82217,91.60695,91.50578,91.47068,91.18204,91.02911,90.75611,90.41358,90.29172,89.54047,89.41133,89.28203,89.15265,88.49138,88.41347,87.80292,87.37498,86.79724,86.71609,85.93581,85.63718,84.67989,84.56356,84.01302,83.78128,83.37892,83.13308,83.18752,82.76099,82.8625,83.04914,83.42901,83.45425,83.88644,84.61795,84.84789,85.30801,85.80107,86.64561,87.365,88.04508,88.77786,89.36905,90.09002,89.85178,90.66834,91.67972,91.53862,92.22551,92.10709,92.6322,93.1927,93.17781,94.01274,94.55016,94.33951,94.58414,95.2699,94.38075,94.33244,95.65479,1
5488,99.62627,99.54428,99.69186,99.45879,99.23711,99.00367,98.83239,98.73655,98.55286,98.44058,97.71002,97.33869,96.65641,96.42967,96.34164,96.24069,95.3023,94.69705,94.24783,95.07302,94.75015,94.1859,93.57602,93.29901,93.30496,93.42652,93.26247,92.3503,93.74736,93.22821,93.14735,92.96477,93.21541,92.94357,92.6943,91.58145,91.88891,92.12915,92.02757,92.62765,93.14074,93.05345,92.97009,93.18127,93.49326,93.48146,93.23486,93.47982,93.69344,93.2227,93.16518,92.96939,92.89402,92.99661,93.32787,92.6241,92.71695,92.12805,92.58059,92.00983,91.78787,92.07732,91.75647,91.52896,91.73672,91.71005,91.68313,91.94006,91.83645,91.85032,91.64008,91.17151,91.64721,90.90362,90.56862,90.09732,89.94097,89.66068,89.37801,89.09267,88.57369,88.30569,88.19234,87.26563,86.75671,86.83295,85.75798,85.34258,85.14894,84.5537,84.16644,83.91298,83.17423,83.16851,83.36667,82.96411,83.18832,82.9819,83.50626,83.58256,84.01811,84.46548,84.81896,85.61136,86.3082,86.60239,87.37709,88.38509,88.87235,89.31061,90.54999,90.26101,90.91544,92.04486,91.68563,92.17274,92.49538,92.87738,93.28467,93.08024,93.92133,95.10778,93.75135,94.09628,95.93292,94.70111,94.16019,96.08233,1
